63	73	68	81	25	45
13	36	68	20	71	86
41	48	24	34	18	63
55	54	9	42	32	17
10	61	62	84	14	74
61	57	51	5	1	50
67	51	21	92	74	90
69	80	41	55	58	23
37	2	11	15	93	42
36	5	37	38	71	19
42	48	45	65	86	27
82	91	16	76	74	30
96	31	45	51	95	10
81	4	16	66	55	61
21	78	20	58	33	76
1	56	38	52	13	84
73	97	36	100	100	51
74	98	94	36	11	21
23	20	23	93	100	92
78	60	7	68	59	48
24	74	78	62	60	94
96	67	27	88	72	33
10	19	63	69	22	25
79	98	93	68	73	50
44	59	53	4	85	3
87	75	15	39	39	35
34	87	29	87	53	44
52	2	30	76	45	91
9	46	46	47	87	54
73	69	15	89	45	27
65	90	71	98	5	58
35	70	60	73	42	87
53	6	22	25	84	17
7	87	87	31	82	84
78	16	15	11	67	76
98	42	100	75	54	77
9	48	34	15	86	16
71	7	81	75	32	97
75	11	83	32	51	80
94	18	31	92	76	99
21	44	41	4	30	89
100	76	53	73	21	84
16	70	37	10	12	29
14	3	72	66	63	60
4	75	48	64	14	56
24	37	24	9	73	12
81	84	37	2	98	17
80	20	1	4	47	25
3	72	64	86	42	47
96	95	65	73	70	87
57	77	8	43	55	17
32	82	72	71	62	43
39	36	95	100	61	31
79	5	90	40	44	65
40	20	68	18	34	60
13	57	81	74	56	60
20	42	83	19	61	7
83	82	50	78	37	69
47	9	72	94	100	86
89	33	100	31	55	57
8	60	95	18	78	59
40	64	94	96	16	80
37	58	36	39	70	11
71	95	14	95	35	89
69	98	52	85	29	32
23	6	61	52	72	98
33	85	16	29	57	4
54	2	86	55	65	20
52	8	31	74	22	68
28	76	2	15	17	14
72	91	46	6	51	95
49	50	34	52	8	4
83	21	56	54	29	32
83	39	50	95	18	59
85	93	3	82	44	5
98	34	6	61	32	76
40	17	17	55	4	28
16	74	42	24	4	26
44	51	32	4	98	73
21	20	44	40	76	44
93	7	65	100	77	9
63	33	93	94	88	82
38	85	13	1	67	52
56	25	29	100	19	3
9	96	41	39	60	93
3	4	73	22	43	82
79	47	5	32	97	26
33	83	87	14	26	50
46	70	64	80	28	74
42	68	90	36	95	54
66	47	65	8	43	99
42	46	81	48	96	75
58	68	70	36	41	53
10	27	34	83	33	16
73	88	1	88	14	56
41	93	99	46	73	81
18	78	35	29	7	98
21	35	80	56	56	20
41	57	42	23	44	29
43	40	69	86	4	48
54	37	66	74	98	52
59	15	72	57	99	63
34	8	48	46	22	41
79	86	19	57	72	33
61	1	58	95	88	22
5	74	1	15	54	92
97	40	10	64	51	7
97	49	53	96	95	82
32	33	89	83	1	77
54	51	94	10	20	36
4	6	93	84	26	36
15	3	89	6	70	65
16	95	71	55	72	83
17	57	21	72	43	54
32	80	96	16	50	41
4	73	12	90	85	14
19	4	95	97	80	28
7	24	97	11	19	97
13	81	37	74	22	41
38	7	29	86	85	69
77	28	89	24	82	32
22	82	15	50	75	84
43	36	70	42	28	79
81	77	79	58	19	89
49	20	85	10	45	31
76	22	62	90	100	27
10	42	17	38	27	99
59	11	70	54	83	35
18	12	9	35	6	68
28	15	35	23	55	56
85	42	54	45	18	89
50	47	69	83	71	37
84	82	55	9	76	29
37	54	98	37	100	69
28	43	38	23	9	37
46	50	79	4	3	100
48	70	73	29	48	10
66	94	73	42	7	7
58	53	60	78	55	43
3	19	46	8	15	66
67	28	19	82	18	99
43	65	52	65	45	91
75	9	20	4	42	37
90	23	77	20	16	46
95	64	81	15	16	2
30	24	27	59	71	64
57	26	40	8	90	38
41	78	71	66	72	51
29	88	74	51	61	50
39	18	52	10	56	88
96	91	52	56	87	15
93	22	51	2	50	52
32	93	87	43	42	25
3	43	22	41	38	92
3	88	16	56	94	5
71	85	26	31	55	81
74	49	4	95	56	83
60	71	68	23	96	89
11	74	99	87	11	41
45	89	58	13	37	35
21	41	10	72	30	80
13	23	46	71	66	34
98	63	64	49	68	31
67	53	22	79	43	39
90	77	26	39	13	38
45	89	72	86	98	74
23	65	96	23	35	65
38	88	10	63	14	70
93	99	84	71	63	54
79	9	23	57	39	18
95	95	76	93	61	37
16	27	94	11	3	65
75	39	94	63	78	37
40	11	23	85	2	41
3	11	44	96	46	83
52	6	14	2	77	53
46	26	6	24	55	46
98	57	93	94	20	95
83	31	80	25	77	63
45	76	65	65	98	10
6	35	41	60	55	56
36	8	57	79	10	70
11	85	47	74	23	86
46	6	76	56	3	98
81	8	33	41	75	92
58	87	12	50	59	100
85	42	73	86	40	29
19	38	86	36	80	23
12	43	80	16	79	41
77	41	35	91	82	68
55	29	25	14	59	97
5	42	52	77	57	37
13	52	27	26	69	24
45	33	1	21	19	92
84	31	55	89	28	52
84	39	40	96	16	83
38	50	22	65	50	98
29	5	87	41	53	73
43	1	81	18	22	65
52	49	6	75	54	93
26	88	41	98	36	19
96	30	20	17	36	68
56	78	45	47	72	32
88	72	16	4	57	18
79	63	64	73	31	49
97	4	70	4	34	59
95	28	83	53	61	100
72	46	51	69	63	25
81	53	28	54	24	13
36	98	37	72	72	36
31	47	42	7	34	94
83	45	96	27	91	100
90	76	40	6	50	13
100	51	85	57	15	56
82	56	19	3	85	50
39	45	29	78	60	44
85	42	13	34	31	78
94	1	97	69	62	90
73	69	1	5	50	9
21	89	11	10	1	85
3	82	54	90	67	29
28	30	25	61	86	8
92	64	16	43	99	58
100	92	41	70	10	53
13	17	10	96	76	33
50	35	17	98	50	92
46	83	49	91	62	32
24	54	70	33	94	53
18	27	51	10	47	75
29	89	63	65	87	2
52	45	56	59	78	100
27	85	57	96	5	72
89	80	93	62	4	77
64	70	28	1	73	67
66	54	86	60	85	15
36	41	17	66	99	42
28	60	100	98	38	27
88	70	26	69	26	40
8	22	32	46	54	91
53	75	84	18	25	74
6	76	4	85	64	80
5	56	52	7	15	34
14	55	91	70	84	29
28	82	100	48	67	19
67	38	65	56	62	67
32	24	16	52	4	31
71	16	18	71	95	26
57	74	80	29	79	27
15	53	94	67	57	31
38	22	100	16	50	1
76	6	94	42	20	79
54	77	25	38	20	62
88	34	58	60	61	56
58	14	84	16	65	18
7	36	39	98	48	9
37	97	17	42	23	28
100	44	70	73	45	8
76	42	64	21	28	55
85	50	25	52	46	93
15	99	13	93	25	69
42	7	61	62	99	45
18	84	41	24	96	100
17	42	14	80	99	9
6	96	30	75	22	13
96	46	47	39	51	88
28	87	97	66	66	86
74	27	22	13	53	62
74	2	72	17	76	100
5	19	65	59	82	28
30	65	91	16	98	38
27	24	60	83	21	25
49	12	77	4	52	53
61	91	90	30	95	15
43	97	55	80	54	57
72	100	22	32	57	49
46	57	28	71	55	61
56	28	50	26	32	76
63	58	85	57	1	13
57	58	92	100	66	98
98	30	17	49	61	29
39	1	55	88	36	19
3	39	11	63	43	86
34	28	46	66	67	56
18	40	7	92	52	93
86	1	36	7	14	36
21	21	97	56	4	24
1	74	54	59	70	87
15	100	4	46	67	33
44	43	85	30	41	48
9	10	79	14	18	84
